rep,delta_target,w_B,rho,c_A,c_B,n_A,n_B,n_pos_mix,n_s_mix,auc_mix,auc_A,auc_B,bayes_A,bayes_B,delta_realized,gain,cx_min,cx_max,cx_ratio,comp_q1,comp_q5,comp_gap,sweep
11,0.1,0.631578947368421,0.8,0.99,0.458,194,279,473,316,0.7940949781048299,0.8807492726512265,0.6848369491198874,0.9079999999992758,0.8080000000006143,0.19591232353133914,0.08665429454639662,0.40540540540540543,0.8067226890756303,1.9899159663865547,0.0625,0.5840336134453782,0.5215336134453782,delta_x_rho
12,0.1,0.631578947368421,0.8,0.99,0.458,194,239,433,310,0.794193368459386,0.8656346663847664,0.6914635214211474,0.9079999999992828,0.8079999999995452,0.17417114496361896,0.07144129792538034,0.45161290322580644,0.7982832618025751,1.767627222562845,0.05263157894736842,0.592274678111588,0.5396430991642196,delta_x_rho
13,0.1,0.631578947368421,0.8,0.99,0.458,197,249,446,312,0.795004650974227,0.8901400471356056,0.6878152463602123,0.9079999999998561,0.8079999999994963,0.20232480077539328,0.09513539616137856,0.5,0.78125,1.5625,0.0,0.6383928571428571,0.6383928571428571,delta_x_rho
14,0.1,0.631578947368421,0.8,0.99,0.458,197,260,457,325,0.8069104612868289,0.885650833937636,0.7106232995300519,0.9079999999994776,0.8080000000025009,0.17502753440758412,0.07874037265080713,0.35714285714285715,0.7721518987341772,2.162025316455696,0.0,0.5654008438818565,0.5654008438818565,delta_x_rho
15,0.1,0.631578947368421,0.8,0.99,0.458,200,257,457,304,0.8091671639811685,0.8716629414394278,0.6812872594866668,0.9080000000000417,0.8080000000013036,0.190375681952761,0.062495777458259294,0.5,0.7815126050420168,1.5630252100840336,0.25,0.5882352941176471,0.3382352941176471,delta_x_rho
16,0.1,0.631578947368421,0.8,0.99,0.458,191,273,464,304,0.8051540626037715,0.9049735888816884,0.6757598532090214,0.9079999999993597,0.8079999999975223,0.229213735672667,0.0998195262779169,0.45,0.7413127413127413,1.6473616473616473,0.1,0.5714285714285714,0.4714285714285714,delta_x_rho
17,0.1,0.631578947368421,0.8,0.99,0.458,216,239,455,323,0.8199554229826683,0.8711457968549369,0.6942027937150929,0.9079999999996365,0.8079999999978529,0.176943003139844,0.051190373872268546,0.3333333333333333,0.8125,2.4375,0.0,0.609375,0.609375,delta_x_rho
18,0.1,0.631578947368421,0.8,0.99,0.458,209,256,465,332,0.782406377456433,0.8753489730528379,0.678829593649702,0.9080000000007684,0.8080000000011082,0.1965193794031359,0.09294259559640483,0.42857142857142855,0.8091286307053942,1.8879668049792533,0.047619047619047616,0.6224066390041494,0.5747875913851017,delta_x_rho
19,0.1,0.631578947368421,0.8,0.99,0.458,191,240,431,303,0.7797281010795918,0.8505522324737871,0.720207479896829,0.9080000000004745,0.8079999999986688,0.1303447525769581,0.0708241313941953,0.5,0.7783018867924528,1.5566037735849056,0.16666666666666666,0.5707547169811321,0.4040880503144655,delta_x_rho
0,0.15,0.631578947368421,0.0,0.99,0.458,190,315,505,339,0.7370467170940698,0.901646639964397,0.7405023712281016,0.9079999999999299,0.7580000000018646,0.1611442687362954,0.1645999228703272,0.3870967741935484,0.7666666666666667,1.9805555555555558,0.0,0.5904761904761905,0.5904761904761905,delta_x_rho
1,0.15,0.631578947368421,0.0,0.99,0.458,197,281,478,319,0.7339753652811506,0.897955946337926,0.6966291207521507,0.9080000000013018,0.7579999999993334,0.2013268255857753,0.16398058105677538,0.48484848484848486,0.786046511627907,1.621220930232558,0.09090909090909091,0.6511627906976745,0.5602536997885835,delta_x_rho
2,0.15,0.631578947368421,0.0,0.99,0.458,209,284,493,329,0.7406583110042656,0.8747390755328013,0.6970588042888076,0.9079999999991359,0.7579999999975691,0.17768027124399366,0.13408076452853568,0.4146341463414634,0.7465437788018433,1.800487937110328,0.1111111111111111,0.6082949308755761,0.49718381976446496,delta_x_rho
3,0.15,0.631578947368421,0.0,0.99,0.458,189,283,472,304,0.7172316384180791,0.8927206311547948,0.6635989907838485,0.907999999999561,0.7579999999984575,0.2291216403709463,0.1754889927367157,0.48484848484848486,0.7970297029702971,1.6438737623762376,0.0,0.6633663366336634,0.6633663366336634,delta_x_rho
4,0.15,0.631578947368421,0.0,0.99,0.458,198,301,499,345,0.6950267924910709,0.8905152462544156,0.7137584456306694,0.9080000000001648,0.7580000000019003,0.1767568006237462,0.19548845376334467,0.4166666666666667,0.8586387434554974,2.060732984293194,0.1388888888888889,0.6963350785340314,0.5574461896451426,delta_x_rho
5,0.15,0.631578947368421,0.0,0.99,0.458,203,297,500,342,0.7208177594217863,0.8945054266574347,0.6395087951162717,0.90799999999946,0.75799999999776,0.25499663154116303,0.17368766723564844,0.49206349206349204,0.8699551569506726,1.7679733834803992,0.07547169811320754,0.695067264573991,0.6195955664607835,delta_x_rho
6,0.15,0.631578947368421,0.0,0.99,0.458,200,299,499,352,0.7032920329823733,0.863102369244524,0.7043059027441019,0.9079999999995513,0.7579999999999928,0.15879646650042212,0.1598103362621507,0.5263157894736842,0.8333333333333334,1.5833333333333335,0.09523809523809523,0.6458333333333334,0.5505952380952381,delta_x_rho
7,0.15,0.631578947368421,0.0,0.99,0.458,185,340,525,339,0.6919804741980474,0.8781575536460083,0.6607422368088867,0.9080000000005176,0.7579999999983468,0.21741531683712167,0.1861770794479609,0.5,0.817351598173516,1.634703196347032,0.08695652173913043,0.6255707762557078,0.5386142545165773,delta_x_rho
8,0.15,0.631578947368421,0.0,0.99,0.458,180,314,494,324,0.7413074235134532,0.8892827253482991,0.7039626654985884,0.9080000000003132,0.7580000000024925,0.18532005984971067,0.14797530183484586,0.45454545454545453,0.76,1.6720000000000002,0.030303030303030304,0.5555555555555556,0.5252525252525253,delta_x_rho
9,0.15,0.631578947368421,0.0,0.99,0.458,203,304,507,326,0.719629845377155,0.8483358397537387,0.6884314777802453,0.9079999999997266,0.7579999999966712,0.15990436197349345,0.1287059943765837,0.46511627906976744,0.7017543859649122,1.5087719298245614,0.20930232558139536,0.583710407239819,0.37440808165842365,delta_x_rho
10,0.15,0.631578947368421,0.0,0.99,0.458,185,308,493,332,0.7165168323608712,0.8692813595122655,0.7280672591851549,0.9079999999992925,0.7579999999992536,0.14121410032711057,0.15276452715139432,0.49056603773584906,0.7364341085271318,1.5011926058437686,0.05405405405405406,0.5221674876847291,0.46811343363067504,delta_x_rho
11,0.15,0.631578947368421,0.0,0.99,0.458,194,337,531,335,0.6878071626324245,0.8807492726512265,0.6965960152607036,0.9079999999992758,0.7580000000006579,0.1841532573905229,0.19294211001880202,0.4666666666666667,0.7560975609756098,1.6202090592334495,0.1111111111111111,0.6292682926829268,0.5181571815718158,delta_x_rho
12,0.15,0.631578947368421,0.0,0.99,0.458,194,286,480,332,0.7237267927099302,0.8656346663847664,0.6663626935593463,0.9079999999992828,0.7580000000023371,0.19927197282542009,0.14190787367483615,0.5,0.8254716981132075,1.650943396226415,0.1388888888888889,0.6462264150943396,0.5073375262054507,delta_x_rho
13,0.15,0.631578947368421,0.0,0.99,0.458,197,277,474,316,0.6792109726136047,0.8901400471356056,0.6616125150421178,0.9079999999998561,0.7579999999999972,0.22852753209348775,0.21092907452200083,0.4626865671641791,0.848314606741573,1.8334541500543675,0.0,0.7696629213483146,0.7696629213483146,delta_x_rho
14,0.15,0.631578947368421,0.0,0.99,0.458,197,301,498,344,0.7219595245344452,0.885650833937636,0.7286915027312205,0.9079999999994776,0.7580000000012095,0.15695933120641548,0.16369130940319077,0.5428571428571428,0.8,1.473684210526316,0.11428571428571428,0.6047619047619047,0.49047619047619045,delta_x_rho
15,0.15,0.631578947368421,0.0,0.99,0.458,200,283,483,314,0.7199554558150081,0.8716629414394278,0.6891181170047672,0.9080000000000417,0.7579999999983421,0.18254482443466058,0.1517074856244197,0.42857142857142855,0.8092783505154639,1.8883161512027493,0.2222222222222222,0.6597938144329897,0.43757159221076747,delta_x_rho
16,0.15,0.631578947368421,0.0,0.99,0.458,191,331,522,332,0.7084331202544941,0.9049735888816884,0.6907842074005216,0.9079999999993597,0.7580000000029379,0.21418938148116684,0.19654046862719432,0.4444444444444444,0.7741935483870968,1.7419354838709677,0.0425531914893617,0.6267281105990783,0.5841749191097166,delta_x_rho
17,0.15,0.631578947368421,0.0,0.99,0.458,216,292,508,354,0.74049219741778,0.8711457968549369,0.7049046843567391,0.9079999999996365,0.7580000000020414,0.16624111249819773,0.13065359943715682,0.4358974358974359,0.8146551724137931,1.8689148073022313,0.02564102564102564,0.6336206896551724,0.6079796640141467,delta_x_rho
18,0.15,0.631578947368421,0.0,0.99,0.458,209,304,513,364,0.6950503134713661,0.8753489730528379,0.6918319885508427,0.9080000000007684,0.7579999999974165,0.18351698450199516,0.18029865958147173,0.58,0.8246445497630331,1.4218009478672986,0.06,0.6445497630331753,0.5845497630331753,delta_x_rho
19,0.15,0.631578947368421,0.0,0.99,0.458,191,299,490,328,0.6789838893955116,0.8505522324737871,0.7102924935316036,0.9080000000004745,0.7579999999989308,0.14025973894218347,0.1715683430782755,0.475,0.7853107344632768,1.6532857567647934,0.075,0.6101694915254238,0.5351694915254238,delta_x_rho
0,0.15,0.631578947368421,0.4,0.99,0.458,190,318,508,337,0.7775529322442781,0.901646639964397,0.7404643818580617,0.9079999999999299,0.7580000000003939,0.16118225810633524,0.12409370772011885,0.4090909090909091,0.7489539748953975,1.8307763830776382,0.0,0.5648535564853556,0.5648535564853556,delta_x_rho
1,0.15,0.631578947368421,0.4,0.99,0.458,197,259,456,313,0.7584066172498384,0.897955946337926,0.6817969090696364,0.9080000000013018,0.7580000000019794,0.21615903726828956,0.1395493290880876,0.4090909090909091,0.7916666666666666,1.935185185185185,0.045454545454545456,0.6620370370370371,0.6165824915824917,delta_x_rho
2,0.15,0.631578947368421,0.4,0.99,0.458,209,285,494,327,0.7634068940513127,0.8747390755328013,0.6621681993086806,0.9079999999991359,0.757999999999255,0.21257087622412063,0.1113321814814886,0.4852941176470588,0.7521008403361344,1.5497835497835497,0.06451612903225806,0.5882352941176471,0.523719165085389,delta_x_rho
3,0.15,0.631578947368421,0.4,0.99,0.458,189,264,453,304,0.7793484743288471,0.8927206311547948,0.678258656514524,0.907999999999561,0.7579999999977005,0.21446197464027084,0.1133721568259477,0.3888888888888889,0.8027522935779816,2.0642201834862384,0.09523809523809523,0.6376146788990825,0.5423765836609873,delta_x_rho
4,0.15,0.631578947368421,0.4,0.99,0.458,198,285,483,342,0.7222631921354721,0.8905152462544156,0.6686167090588927,0.9080000000001648,0.7580000000004734,0.22189853719552288,0.1682520541189435,0.4,0.8446601941747572,2.111650485436893,0.11428571428571428,0.6699029126213593,0.5556171983356449,delta_x_rho
5,0.15,0.631578947368421,0.4,0.99,0.458,203,289,492,336,0.7607770602127615,0.8945054266574347,0.6519704496981179,0.90799999999946,0.7579999999977683,0.2425349769593168,0.13372836644467323,0.39473684210526316,0.8192771084337349,2.0755020080321285,0.02631578947368421,0.6345381526104418,0.6082223631367576,delta_x_rho
6,0.15,0.631578947368421,0.4,0.99,0.458,200,295,495,350,0.7333988702680773,0.863102369244524,0.6990995268163762,0.9079999999995513,0.7579999999989916,0.16400284242814778,0.12970349897644673,0.56,0.8203883495145631,1.4649791955617197,0.08,0.6310679611650486,0.5510679611650486,delta_x_rho
7,0.15,0.631578947368421,0.4,0.99,0.458,185,337,522,333,0.7441613396956873,0.8781575536460083,0.6564787339268051,0.9080000000005176,0.7580000000017804,0.22167881971920322,0.13399621395032102,0.5084745762711864,0.7739130434782608,1.5220289855072464,0.06896551724137931,0.591304347826087,0.5223388305847076,delta_x_rho
8,0.15,0.631578947368421,0.4,0.99,0.458,180,307,487,323,0.7621650081609014,0.8892827253482991,0.6957731186248871,0.9080000000003132,0.7579999999969336,0.193509606723412,0.12711771718739773,0.44,0.7341772151898734,1.6685845799769852,0.04,0.5358649789029536,0.4958649789029536,delta_x_rho
9,0.15,0.631578947368421,0.4,0.99,0.458,203,283,486,322,0.7515455828286854,0.8483358397537387,0.6588678799570854,0.9079999999997266,0.7579999999988015,0.18946795979665332,0.09679025692505328,0.48484848484848486,0.721030042918455,1.4871244635193133,0.18181818181818182,0.5708154506437768,0.388997268825595,delta_x_rho
10,0.15,0.631578947368421,0.4,0.99,0.458,185,293,478,322,0.7541846343771158,0.8692813595122655,0.7121787606336916,0.9079999999992925,0.758000000002564,0.15710259887857392,0.11509672513514968,0.45161290322580644,0.7454545454545455,1.6506493506493507,0.06451612903225806,0.5363636363636364,0.4718475073313783,delta_x_rho
11,0.15,0.631578947368421,0.4,0.99,0.458,194,308,502,321,0.7190586491244325,0.8807492726512265,0.6743013914221053,0.9079999999992758,0.7579999999981744,0.20644788122912117,0.16169062352679398,0.43103448275862066,0.8118811881188119,1.883564356435644,0.10810810810810811,0.6633663366336634,0.5552582285255553,delta_x_rho
12,0.15,0.631578947368421,0.4,0.99,0.458,194,268,462,321,0.7537059564907667,0.8656346663847664,0.6767992678378508,0.9079999999992828,0.7579999999986883,0.18883539854691556,0.11192870989399972,0.45454545454545453,0.817351598173516,1.7981735159817351,0.18181818181818182,0.634703196347032,0.45288501452885016,delta_x_rho
13,0.15,0.631578947368421,0.4,0.99,0.458,197,260,457,315,0.7331465641093651,0.8901400471356056,0.6391858944913608,0.9079999999998561,0.7579999999984216,0.2509541526442448,0.1569934830262405,0.375,0.8186274509803921,2.183006535947712,0.0,0.7009803921568627,0.7009803921568627,delta_x_rho
14,0.15,0.631578947368421,0.4,0.99,0.458,197,281,478,336,0.7555323461504782,0.885650833937636,0.700136670650143,0.9079999999994776,0.7579999999979586,0.18551416328749304,0.13011848778715784,0.43333333333333335,0.7955555555555556,1.8358974358974358,0.06666666666666667,0.5822222222222222,0.5155555555555555,delta_x_rho
15,0.15,0.631578947368421,0.4,0.99,0.458,200,279,479,311,0.7614444034537394,0.8716629414394278,0.6871788228181545,0.9080000000000417,0.7580000000033136,0.18448411862127334,0.11021853798568837,0.37209302325581395,0.7870370370370371,2.115162037037037,0.21052631578947367,0.6342592592592593,0.42373294346978563,delta_x_rho
16,0.15,0.631578947368421,0.4,0.99,0.458,191,306,497,318,0.7358128150345371,0.9049735888816884,0.6443199209920165,0.9079999999993597,0.757999999998542,0.2606536678896719,0.16916077384715134,0.4117647058823529,0.7639484978540773,1.8553034947884735,0.05,0.6266094420600858,0.5766094420600858,delta_x_rho
17,0.15,0.631578947368421,0.4,0.99,0.458,216,267,483,341,0.7733724525367087,0.8711457968549369,0.6814511814149364,0.9079999999996365,0.7579999999973667,0.18969461544000044,0.09777334431822815,0.3793103448275862,0.7932489451476793,2.0912926735711546,0.0,0.6075949367088608,0.6075949367088608,delta_x_rho
18,0.15,0.631578947368421,0.4,0.99,0.458,209,283,492,355,0.7371026396639289,0.8753489730528379,0.6879599463238745,0.9080000000007684,0.7580000000026526,0.1873890267289634,0.13824633338890902,0.5686274509803921,0.8333333333333334,1.4655172413793105,0.10344827586206896,0.6481481481481481,0.5446998722860792,delta_x_rho
19,0.15,0.631578947368421,0.4,0.99,0.458,191,287,478,324,0.7140629772255933,0.8505522324737871,0.7015995462280205,0.9080000000004745,0.7580000000004791,0.14895268624576663,0.13648925524819377,0.5,0.7925531914893617,1.5851063829787233,0.14285714285714285,0.5904255319148937,0.4475683890577508,delta_x_rho
0,0.15,0.631578947368421,0.8,0.99,0.458,190,301,491,332,0.808485943279127,0.901646639964397,0.7078838329164956,0.9079999999999299,0.7579999999985848,0.1937628070479014,0.09316069668526994,0.4230769230769231,0.7568627450980392,1.7889483065953653,0.0,0.5490196078431373,0.5490196078431373,delta_x_rho
1,0.15,0.631578947368421,0.8,0.99,0.458,197,244,441,305,0.7796999895482575,0.897955946337926,0.6003378858215036,0.9080000000013018,0.7580000000032129,0.29761806051642237,0.11825595678966849,0.5,0.821917808219178,1.643835616438356,0.047619047619047616,0.6894977168949772,0.6418786692759295,delta_x_rho
2,0.15,0.631578947368421,0.8,0.99,0.458,209,275,484,331,0.7908589455510275,0.8747390755328013,0.637542679337314,0.9079999999991359,0.7580000000014311,0.23719639619548727,0.08388012998177374,0.4857142857142857,0.7857142857142857,1.6176470588235294,0.07142857142857142,0.5967078189300411,0.5252792475014697,delta_x_rho
3,0.15,0.631578947368421,0.8,0.99,0.458,189,248,437,290,0.7827048054919908,0.8927206311547948,0.622651380067493,0.907999999999561,0.7580000000014152,0.27006925108730184,0.11001582566280399,0.4,0.7807017543859649,1.9517543859649122,0.12,0.631578947368421,0.511578947368421,delta_x_rho
4,0.15,0.631578947368421,0.8,0.99,0.458,198,284,482,336,0.7484426568751261,0.8905152462544156,0.6168955208258375,0.9080000000001648,0.7579999999987848,0.27361972542857804,0.14207258937928946,0.36666666666666664,0.8125,2.2159090909090913,0.03333333333333333,0.6294642857142857,0.5961309523809524,delta_x_rho
5,0.15,0.631578947368421,0.8,0.99,0.458,203,264,467,324,0.7965184404178307,0.8945054266574347,0.6521147973057775,0.90799999999946,0.7579999999992693,0.24239062935165723,0.097986986239604,0.4642857142857143,0.7824427480916031,1.6852613035819142,0.03571428571428571,0.6068702290076335,0.5711559432933478,delta_x_rho
6,0.15,0.631578947368421,0.8,0.99,0.458,200,275,475,342,0.7829089543430441,0.863102369244524,0.6833554789336472,0.9079999999995513,0.757999999999896,0.17974689031087676,0.08019341490147991,0.42857142857142855,0.826271186440678,1.9279661016949154,0.0,0.614406779661017,0.614406779661017,delta_x_rho
7,0.15,0.631578947368421,0.8,0.99,0.458,185,303,488,314,0.7794213510080832,0.8781575536460083,0.6782131821429567,0.9080000000005176,0.7580000000022201,0.19994437150305167,0.09873620263792515,0.42028985507246375,0.7786885245901639,1.8527416619559074,0.058823529411764705,0.5901639344262295,0.5313404050144648,delta_x_rho
8,0.15,0.631578947368421,0.8,0.99,0.458,180,295,475,314,0.7832566124792103,0.8892827253482991,0.6567630442007311,0.9080000000003132,0.7579999999998167,0.23251968114756805,0.1060261128690888,0.47368421052631576,0.7841409691629956,1.6554087126774353,0.0,0.5814977973568282,0.5814977973568282,delta_x_rho
9,0.15,0.631578947368421,0.8,0.99,0.458,203,270,473,320,0.758843108296052,0.8483358397537387,0.6263121912868106,0.9079999999997266,0.7580000000007447,0.22202364846692813,0.08949273145768677,0.5454545454545454,0.7219730941704036,1.3236173393124067,0.20689655172413793,0.5695067264573991,0.3626101747332612,delta_x_rho
10,0.15,0.631578947368421,0.8,0.99,0.458,185,274,459,308,0.7905181396229989,0.8692813595122655,0.6994172057597754,0.9079999999992925,0.757999999998267,0.1698641537524901,0.0787632198892666,0.5,0.7379912663755459,1.4759825327510918,0.1,0.5458515283842795,0.44585152838427955,delta_x_rho
11,0.15,0.631578947368421,0.8,0.99,0.458,194,287,481,313,0.7646741833858398,0.8807492726512265,0.6391232477108825,0.9079999999992758,0.7580000000025415,0.24162602494034402,0.11607508926538668,0.425531914893617,0.7955555555555556,1.8695555555555556,0.05,0.6222222222222222,0.5722222222222222,delta_x_rho
12,0.15,0.631578947368421,0.8,0.99,0.458,194,247,441,311,0.7686699930473191,0.8656346663847664,0.6470874235113602,0.9079999999992828,0.7580000000021001,0.2185472428734062,0.0969646733374473,0.4418604651162791,0.8008849557522124,1.812529110386586,0.17391304347826086,0.5973451327433629,0.423432089265102,delta_x_rho
13,0.15,0.631578947368421,0.8,0.99,0.458,197,244,441,306,0.7634350333319699,0.8901400471356056,0.6162865451174752,0.9079999999998561,0.7579999999976542,0.2738535020181304,0.12670501380363564,0.5227272727272727,0.8207547169811321,1.5701394585726007,0.0,0.6745283018867925,0.6745283018867925,delta_x_rho
14,0.15,0.631578947368421,0.8,0.99,0.458,197,261,458,319,0.7729114214536476,0.885650833937636,0.6582537469010592,0.9079999999994776,0.7580000000002641,0.2273970870365768,0.11273941248398844,0.44,0.7982456140350878,1.8141945773524721,0.0,0.618421052631579,0.618421052631579,delta_x_rho
15,0.15,0.631578947368421,0.8,0.99,0.458,200,277,477,309,0.7807299020237025,0.8716629414394278,0.6338882203503142,0.9080000000000417,0.7580000000006891,0.23777472108911357,0.09093303941572528,0.4,0.7662337662337663,1.9155844155844155,0.15,0.6060606060606061,0.45606060606060606,delta_x_rho
16,0.15,0.631578947368421,0.8,0.99,0.458,191,286,477,306,0.7764097462884525,0.9049735888816884,0.5973055303599236,0.9079999999993597,0.7580000000007827,0.3076680585217648,0.12856384259323594,0.4423076923076923,0.7601626016260162,1.7186284906327325,0.0,0.6219512195121951,0.6219512195121951,delta_x_rho
17,0.15,0.631578947368421,0.8,0.99,0.458,216,259,475,335,0.788436074896722,0.8711457968549369,0.6574006119460666,0.9079999999996365,0.7579999999979325,0.2137451849088703,0.08270972195821491,0.4,0.8232931726907631,2.0582329317269075,0.0,0.6224899598393574,0.6224899598393574,delta_x_rho
18,0.15,0.631578947368421,0.8,0.99,0.458,209,265,474,342,0.7620579883971619,0.8753489730528379,0.6448538865144724,0.9080000000007684,0.7580000000009133,0.23049508653836548,0.113290984655676,0.5769230769230769,0.8421052631578947,1.4596491228070176,0.047619047619047616,0.6666666666666666,0.6190476190476191,delta_x_rho
19,0.15,0.631578947368421,0.8,0.99,0.458,191,262,453,311,0.7508367158014669,0.8505522324737871,0.6803386856190226,0.9080000000004745,0.7580000000005632,0.17021354685476453,0.09971551667232015,0.425,0.7990196078431373,1.8800461361014995,0.16666666666666666,0.5833333333333334,0.41666666666666674,delta_x_rho
0,0.2,0.631578947368421,0.0,0.99,0.458,190,328,518,348,0.7083865671671821,0.901646639964397,0.6618441291098545,0.9079999999999299,0.7080000000024507,0.23980251085454252,0.1932600727972149,0.44680851063829785,0.8097560975609757,1.8123112659698029,0.02127659574468085,0.6487804878048781,0.6275038920601972,delta_x_rho
1,0.2,0.631578947368421,0.0,0.99,0.458,197,276,473,315,0.711171057900561,0.897955946337926,0.651974394570415,0.9080000000013018,0.707999999999276,0.24598155176751102,0.18678488843736496,0.3953488372093023,0.8208955223880597,2.0763827919227396,0.023255813953488372,0.7164179104477612,0.6931620964942727,delta_x_rho
2,0.2,0.631578947368421,0.0,0.99,0.458,209,291,500,331,0.7169127516778523,0.8747390755328013,0.6698965229004334,0.9079999999991359,0.707999999998846,0.20484255263236784,0.157826323854949,0.4827586206896552,0.7892156862745098,1.6348039215686274,0.11428571428571428,0.6519607843137255,0.5376750700280112,delta_x_rho
3,0.2,0.631578947368421,0.0,0.99,0.458,189,272,461,298,0.6987351471453538,0.8927206311547948,0.5954693655753294,0.907999999999561,0.7080000000001702,0.29725126557946546,0.19398548400944104,0.46153846153846156,0.7823834196891192,1.6951640759930915,0.0,0.694300518134715,0.694300518134715,delta_x_rho
4,0.2,0.631578947368421,0.0,0.99,0.458,198,303,501,347,0.670227726365451,0.8905152462544156,0.6579673431260652,0.9080000000001648,0.7079999999996006,0.2325479031283504,0.22028751988896456,0.40425531914893614,0.8655913978494624,2.1411997736276174,0.10638297872340426,0.7096774193548387,0.6032944406314344,delta_x_rho
5,0.2,0.631578947368421,0.0,0.99,0.458,203,300,503,340,0.707578726195053,0.8945054266574347,0.5839042271096554,0.90799999999946,0.7079999999968859,0.3106011995477793,0.1869267004623817,0.5,0.8571428571428571,1.7142857142857142,0.07017543859649122,0.7008928571428571,0.6307174185463659,delta_x_rho
6,0.2,0.631578947368421,0.0,0.99,0.458,200,305,505,352,0.6834952749933378,0.863102369244524,0.654453603174115,0.9079999999995513,0.7079999999994653,0.20864876607040894,0.17960709425118615,0.4788732394366197,0.8324873096446701,1.7384293819050465,0.11363636363636363,0.6700507614213198,0.5564143977849562,delta_x_rho
7,0.2,0.631578947368421,0.0,0.99,0.458,185,336,521,338,0.6846547309453876,0.8781575536460083,0.6352360553931236,0.9080000000005176,0.7080000000035764,0.24292149825288478,0.1935028227006207,0.45714285714285713,0.8333333333333334,1.8229166666666667,0.12244897959183673,0.6476190476190476,0.5251700680272109,delta_x_rho
8,0.2,0.631578947368421,0.0,0.99,0.458,180,308,488,318,0.7245308649244253,0.8892827253482991,0.6660098942860804,0.9080000000003132,0.7080000000015478,0.22327283106221874,0.1647518604238738,0.2972972972972973,0.7706422018348624,2.592160133444537,0.0,0.6009174311926605,0.6009174311926605,delta_x_rho
9,0.2,0.631578947368421,0.0,0.99,0.458,203,306,509,330,0.6955771221743065,0.8483358397537387,0.5995819569811344,0.9079999999997266,0.7079999999995632,0.24875388277260435,0.15275871757943227,0.4642857142857143,0.7142857142857143,1.5384615384615385,0.07142857142857142,0.6175115207373272,0.5460829493087558,delta_x_rho
10,0.2,0.631578947368421,0.0,0.99,0.458,185,314,499,335,0.6711958488700828,0.8692813595122655,0.6618023407568308,0.9079999999992925,0.708000000002383,0.20747901875543473,0.19808551064218272,0.5172413793103449,0.7741935483870968,1.496774193548387,0.038461538461538464,0.6021505376344086,0.5636889991728702,delta_x_rho
11,0.2,0.631578947368421,0.0,0.99,0.458,194,326,520,333,0.6634314433610209,0.8807492726512265,0.6460985838130971,0.9079999999992758,0.7080000000035978,0.23465068883812934,0.2173178292902056,0.4155844155844156,0.8274111675126904,1.990958121827411,0.07692307692307693,0.6903553299492385,0.6134322530261616,delta_x_rho
12,0.2,0.631578947368421,0.0,0.99,0.458,194,296,490,332,0.6848883158810519,0.8656346663847664,0.6331926859133772,0.9079999999992828,0.7079999999982172,0.2324419804713892,0.18074635050371446,0.5098039215686274,0.8241206030150754,1.6165442597603403,0.058823529411764705,0.6733668341708543,0.6145433047590896,delta_x_rho
13,0.2,0.631578947368421,0.0,0.99,0.458,197,277,474,318,0.6508884833555802,0.8901400471356056,0.6058597406070331,0.9079999999998561,0.7080000000031771,0.2842803065285725,0.23925156378002532,0.3972602739726027,0.8554913294797688,2.153478174207694,0.018867924528301886,0.7803468208092486,0.7614788962809467,delta_x_rho
14,0.2,0.631578947368421,0.0,0.99,0.458,197,307,504,339,0.6894476880250289,0.885650833937636,0.6668914682448656,0.9079999999994776,0.7079999999988505,0.21875936569277044,0.19620314591260712,0.3673469387755102,0.8078817733990148,2.1992337164750957,0.02040816326530612,0.6403940886699507,0.6199859254046446,delta_x_rho
15,0.2,0.631578947368421,0.0,0.99,0.458,200,295,495,318,0.7085343652799885,0.8716629414394278,0.640594090743642,0.9080000000000417,0.7079999999994862,0.23106885069578575,0.16312857615943932,0.32727272727272727,0.8061224489795918,2.4631519274376417,0.10526315789473684,0.6989795918367347,0.5937164339419979,delta_x_rho
16,0.2,0.631578947368421,0.0,0.99,0.458,191,339,530,335,0.6677029019204321,0.9049735888816884,0.6264190365314909,0.9079999999993597,0.7079999999989419,0.27855455235019755,0.2372706869612563,0.4722222222222222,0.8293838862559242,1.7563423473654867,0.0,0.6919431279620853,0.6919431279620853,delta_x_rho
17,0.2,0.631578947368421,0.0,0.99,0.458,216,293,509,352,0.7131019246916498,0.8711457968549369,0.6280723091029494,0.9079999999996365,0.7079999999983275,0.24307348775198745,0.15804387216328708,0.3617021276595745,0.8272727272727273,2.2871657754010695,0.0,0.6681818181818182,0.6681818181818182,delta_x_rho
18,0.2,0.631578947368421,0.0,0.99,0.458,209,317,526,369,0.6823403827749293,0.8753489730528379,0.6588536396643057,0.9080000000007684,0.7080000000035893,0.21649533338853222,0.19300859027790862,0.559322033898305,0.8341232227488151,1.4913112164297,0.06779661016949153,0.6824644549763034,0.6146678448068118,delta_x_rho
19,0.2,0.631578947368421,0.0,0.99,0.458,191,304,495,329,0.6650688137814812,0.8505522324737871,0.6634111209810744,0.9080000000004745,0.7079999999989625,0.18714111149271273,0.1854834186923059,0.4426229508196721,0.8265895953757225,1.8674801969599657,0.08,0.6705202312138728,0.5905202312138729,delta_x_rho
